Versicherer	Kanton	Geschäftsjahr	Region	HMO	HMO-ID	HMO-Name	Strasse	PLZ	Ort
0182	LU	2016	PR-REG CH3	HMO	hmo5630.MPH	Medplace Muri	Luzernerstrasse 35	5630	Muri AG
0182	LU	2016	PR-REG CH3	HMO	hmo6002.LU3C	Partnerpraxis Centramed Luzern	Frankenstrasse 2	6002	Luzern
0182	LU	2016	PR-REG CH3	HMO	hmo6003.SCF	Sanacare Gruppenpraxis	Paulusplatz / Obergrundstrasse 73	6003	Luzern
0182	LU	2016	PR-REG CH3	HMO	hmo6003P	Pilatus Praxis	Pilatusstrasse 35	6003	Luzern
0182	LU	2016	PR-REG CH3	HMO	hmo6004.MPD	Medplace Luzern	Spitalstrasse 40	6004	Luzern
0182	LU	2016	PR-REG CH3	HMO	hmo6004.SCE	Sanacare Gruppenpraxis Löwencenter	Zürichstrasse 9	6004	Luzern
0182	LU	2016	PR-REG CH3	HMO	hmo6034.MPC	Medplace Inwil	Hauptstrasse 35	6034	Inwil
0182	LU	2016	PR-REG CH3	HMO	hmo6280	Monvia Gesundheitszentrum Hochdorf	Brauiplatz 4	6280	Hochdorf
0182	LU	2016	PR-REG CH3	HMO	hmo6430.SCG	Sanacare Gruppenpraxis	Oberer Steisteg 18/20	6430	Schwyz
0182	SG	2016	PR-REG CH1	HMO	hmo9000.SCH	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
0182	SG	2016	PR-REG CH1	HMO	hmo9001	Santémed Gesundheitszentrum	Vadianstrasse 26	9001	St. Gallen
0182	SG	2016	PR-REG CH1	HMO	hmo9240	Santémed Gesundheitszentrum	Bahnhofstrasse 82	9240	Uzwil
0182	SG	2016	PR-REG CH1	HMO	hmo9500	Santémed Gesundheitszentrum	Friedtalweg 18	9500	Wil
0182	SG	2016	PR-REG CH2	HMO	hmo7310new1	Hausarztpraxis Kirchreben	Kirchreben 1	7310	Bad Ragaz
0182	SG	2016	PR-REG CH2	HMO	hmo7320new1	PizolCare Praxis Sargans	Bahnhofpark 2a	7320	Sargans
0182	SG	2016	PR-REG CH2	HMO	hmo8340	Santémed Gesundheitszentrum	Bahnhofstrasse 10	8340	Hinwil
0182	SG	2016	PR-REG CH2	HMO	hmo9000.SCH	Sanacare Gruppenpraxis	Rosenbergstrasse 16	9000	St. Gallen
0182	SG	2016	PR-REG CH2	HMO	hmo9001	Santémed Gesundheitszentrum	Vadianstrasse 26	9001	St. Gallen
0182	SG	2016	PR-REG CH2	HMO	hmo9240	Santémed Gesundheitszentrum	Bahnhofstrasse 82	9240	Uzwil
0182	SG	2016	PR-REG CH2	HMO	hmo9400	Santémed Gesundheitszentrum	Kirchstrasse 26	9400	Rorschach
0182	SG	2016	PR-REG CH2	HMO	hmo9435	Santémed Gesundheitszentrum	Aechelistrasse 6	9435	Heerbrugg
0182	SG	2016	PR-REG CH2	HMO	hmo9444	Santémed Gesundheitszentrum	Vordere Kirchstrasse 8	9444	Diepoldsau
0182	SG	2016	PR-REG CH2	HMO	hmo9500	Santémed Gesundheitszentrum	Friedtalweg 18	9500	Wil
0182	SG	2016	PR-REG CH2	HMO	hmo9630.WA1	Santémed Gesundheitszentrum	Bahnhofstrasse 4	9630	Wattwil
0182	SG	2016	PR-REG CH3	HMO	hmo9435	Santémed Gesundheitszentrum	Aechelistrasse 6	9435	Heerbrugg
0182	SG	2016	PR-REG CH3	HMO	hmo9444	Santémed Gesundheitszentrum	Vordere Kirchstrasse 8	9444	Diepoldsau
0182	SG	2016	PR-REG CH3	HMO	hmo9500	Santémed Gesundheitszentrum	Friedtalweg 18	9500	Wil
0182	SG	2016	PR-REG CH3	HMO	hmo9630.WA1	Santémed Gesundheitszentrum	Bahnhofstrasse 4	9630	Wattwil
0182	SO	2016	PR-REG CH0	HMO	hmo4051.BS1	Santémed Gesundheitszentrum	Henric Petri-Strasse 9	4051	Basel
0182	SO	2016	PR-REG CH0	HMO	hmo4500Lu	HMO Medgate-HealthCenter SO	Luzernstrasse 5-11	4500	Solothurn
0182	SO	2016	PR-REG CH0	HMO	hmo4600.MPF	Medplace Olten	Froburgstrasse 4	4600	Olten
0182	SO	2016	PR-REG CH0	HMO	hmo5000.SCA	Sanacare Gruppenpraxis	Kasinostrasse 30	5000	Aarau
0182	SZ	2016	PR-REG CH0	HMO	hmo6002.LU3C	Partnerpraxis Centramed Luzern	Frankenstrasse 2	6002	Luzern
0182	SZ	2016	PR-REG CH0	HMO	hmo6003.SCF	Sanacare Gruppenpraxis	Paulusplatz / Obergrundstrasse 73	6003	Luzern
0182	SZ	2016	PR-REG CH0	HMO	hmo6003P	Pilatus Praxis	Pilatusstrasse 35	6003	Luzern
0182	SZ	2016	PR-REG CH0	HMO	hmo6004.MPD	Medplace Luzern	Spitalstrasse 40	6004	Luzern
0182	SZ	2016	PR-REG CH0	HMO	hmo6004.SCE	Sanacare Gruppenpraxis Löwencenter	Zürichstrasse 9	6004	Luzern
0182	SZ	2016	PR-REG CH0	HMO	hmo6430.SCG	Sanacare Gruppenpraxis	Oberer Steisteg 18/20	6430	Schwyz
0182	SZ	2016	PR-REG CH0	HMO	hmo8003.SCL	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
0182	SZ	2016	PR-REG CH0	HMO	hmo8036	Santémed Gesundheitszentrum	Seebahnstrasse 89	8036	Zürich-Wiedikon
0182	TG	2016	PR-REG CH0	HMO	hmo8280.KR1	santémed Gesundheitszentrum	Brückenstrasse 11	8280	Kreuzlingen
0182	TG	2016	PR-REG CH0	HMO	hmo8500	Santémed Gesundheitszentrum	Unterer Graben 1	8500	Frauenfeld
0182	TG	2016	PR-REG CH0	HMO	hmo8570	Santémed Gesundheitszentrum	Marktplatz 5	8570	Weinfelden
0182	TG	2016	PR-REG CH0	HMO	hmo9220.BI1	santémed Gesundheitszentrum	Poststrasse 2	9220	Bischofszell
0182	TG	2016	PR-REG CH0	HMO	hmo9400	Santémed Gesundheitszentrum	Kirchstrasse 26	9400	Rorschach
0182	TG	2016	PR-REG CH0	HMO	hmo9500	Santémed Gesundheitszentrum	Friedtalweg 18	9500	Wil
0182	TI	2016	PR-REG CH1	HMO	hmo6830	Centro Medico Chiasso	Corso San Gottardo 6	6830	Chiasso
0182	TI	2016	PR-REG CH1	HMO	hmo6900.SCD	Partnerpraxis Sanacare Lugano	Via F. Pelli 7	6900	Lugano
0182	TI	2016	PR-REG CH1	HMO	hmo6900new1	Centro Medico Lugano	piazzale Stazione	6900	Lugano
0182	TI	2016	PR-REG CH1	HMO	hmo6915	LuganoCare Medical Center, Dr. med. Vincenzo Liguori	Via Pian Scairolo 34A	6915	Lugano Noranco
0182	TI	2016	PR-REG CH2	HMO	hmo6830	Centro Medico Chiasso	Corso San Gottardo 6	6830	Chiasso
0182	TI	2016	PR-REG CH2	HMO	hmo6900.SCD	Partnerpraxis Sanacare Lugano	Via F. Pelli 7	6900	Lugano
0182	TI	2016	PR-REG CH2	HMO	hmo6900new1	Centro Medico Lugano	piazzale Stazione	6900	Lugano
0182	TI	2016	PR-REG CH2	HMO	hmo6915	LuganoCare Medical Center, Dr. med. Vincenzo Liguori	Via Pian Scairolo 34A	6915	Lugano Noranco
0182	ZH	2016	PR-REG CH1	HMO	hmo8001.SCK	Sanacare Gruppenpraxis Stadelhofen	Gottfried Keller-Strasse 7	8001	Zürich-Stadelhofen
0182	ZH	2016	PR-REG CH1	HMO	hmo8003.SCL	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
0182	ZH	2016	PR-REG CH1	HMO	hmo8036	Santémed Gesundheitszentrum	Seebahnstrasse 89	8036	Zürich-Wiedikon
0182	ZH	2016	PR-REG CH1	HMO	hmo8046.SCI	Sanacare Gruppenpraxis	In Böden 174	8046	Zürich-Affoltern
0182	ZH	2016	PR-REG CH1	HMO	hmo8050.SCJ	Sanacare Gruppenpraxis	Gubelstrasse 28	8050	Zürich-Oerlikon
0182	ZH	2016	PR-REG CH1	HMO	hmo8050B	Santémed Gesundheitszentrum	Baumackerstrasse 46	8050	Zürich-Oerlikon
0182	ZH	2016	PR-REG CH1	HMO	hmo8050Th	Medgate-Health Center Oerlikon	Thurgauerstr. 30-34	8050	Zürich
0182	ZH	2016	PR-REG CH1	HMO	hmo8304.MPG	Medplace Wallisellen	Bahnhofplatz 1B	8304	Wallisellen
0182	ZH	2016	PR-REG CH2	HMO	hmo5400	Partnerpraxis ifa Baden	Kreuzweg 3	5400	Baden
0182	ZH	2016	PR-REG CH2	HMO	hmo8001.SCK	Sanacare Gruppenpraxis Stadelhofen	Gottfried Keller-Strasse 7	8001	Zürich-Stadelhofen
0182	ZH	2016	PR-REG CH2	HMO	hmo8003.SCL	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
0182	ZH	2016	PR-REG CH2	HMO	hmo8036	Santémed Gesundheitszentrum	Seebahnstrasse 89	8036	Zürich-Wiedikon
0182	ZH	2016	PR-REG CH2	HMO	hmo8046.SCI	Sanacare Gruppenpraxis	In Böden 174	8046	Zürich-Affoltern
0182	ZH	2016	PR-REG CH2	HMO	hmo8050.SCJ	Sanacare Gruppenpraxis	Gubelstrasse 28	8050	Zürich-Oerlikon
0182	ZH	2016	PR-REG CH2	HMO	hmo8050B	Santémed Gesundheitszentrum	Baumackerstrasse 46	8050	Zürich-Oerlikon
0182	ZH	2016	PR-REG CH2	HMO	hmo8050Th	Medgate-Health Center Oerlikon	Thurgauerstr. 30-34	8050	Zürich
0182	ZH	2016	PR-REG CH2	HMO	hmo8152.GL1	santémed Gesundheitszentrum	Schaffhauserstrasse 110	8152	Glattbrugg
0182	ZH	2016	PR-REG CH2	HMO	hmo8302.KL1	santémed Gesundheitszentrum	Bachstrasse 9b	8302	Kloten
0182	ZH	2016	PR-REG CH2	HMO	hmo8304.MPG	Medplace Wallisellen	Bahnhofplatz 1B	8304	Wallisellen
0182	ZH	2016	PR-REG CH2	HMO	hmo8340	Santémed Gesundheitszentrum	Bahnhofstrasse 10	8340	Hinwil
0182	ZH	2016	PR-REG CH2	HMO	hmo8400.SCM	Sanacare Gruppenpraxis	Rudolfstrasse 13	8400	Winterthur
0182	ZH	2016	PR-REG CH2	HMO	hmo8400G	Santémed Gesundheitszentrum	Gertrudstrasse 1	8400	Winterthur
0182	ZH	2016	PR-REG CH2	HMO	hmo8610	Santémed Gesundheitszentrum	Brunnackerstrasse 3	8610	Uster
0182	ZH	2016	PR-REG CH2	HMO	hmo8620	santémed Gesundheitszentrum	Eichstrasse 4	8620	Wetzikon
0182	ZH	2016	PR-REG CH3	HMO	hmo5400	Partnerpraxis ifa Baden	Kreuzweg 3	5400	Baden
0182	ZH	2016	PR-REG CH3	HMO	hmo5630.MPH	Medplace Muri	Luzernerstrasse 35	5630	Muri AG
0182	ZH	2016	PR-REG CH3	HMO	hmo8001.SCK	Sanacare Gruppenpraxis Stadelhofen	Gottfried Keller-Strasse 7	8001	Zürich-Stadelhofen
0182	ZH	2016	PR-REG CH3	HMO	hmo8003.SCL	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
0182	ZH	2016	PR-REG CH3	HMO	hmo8036	Santémed Gesundheitszentrum	Seebahnstrasse 89	8036	Zürich-Wiedikon
0182	ZH	2016	PR-REG CH3	HMO	hmo8046.SCI	Sanacare Gruppenpraxis	In Böden 174	8046	Zürich-Affoltern
0182	ZH	2016	PR-REG CH3	HMO	hmo8050.SCJ	Sanacare Gruppenpraxis	Gubelstrasse 28	8050	Zürich-Oerlikon
0182	ZH	2016	PR-REG CH3	HMO	hmo8050B	Santémed Gesundheitszentrum	Baumackerstrasse 46	8050	Zürich-Oerlikon
0182	ZH	2016	PR-REG CH3	HMO	hmo8050Th	Medgate-Health Center Oerlikon	Thurgauerstr. 30-34	8050	Zürich
0182	ZH	2016	PR-REG CH3	HMO	hmo8152.GL1	santémed Gesundheitszentrum	Schaffhauserstrasse 110	8152	Glattbrugg
0182	ZH	2016	PR-REG CH3	HMO	hmo8193.EG1	santémed Gesundheitszentrum	Obergass 1	8193	Eglisau
0182	ZH	2016	PR-REG CH3	HMO	hmo8200new1	Hirslanden Praxiszentrum am Bahnhof	Bleicheplatz 3	8200	Schaffhausen
0182	ZH	2016	PR-REG CH3	HMO	hmo8302.KL1	santémed Gesundheitszentrum	Bachstrasse 9b	8302	Kloten
0182	ZH	2016	PR-REG CH3	HMO	hmo8304.MPG	Medplace Wallisellen	Bahnhofplatz 1B	8304	Wallisellen
0182	ZH	2016	PR-REG CH3	HMO	hmo8340	Santémed Gesundheitszentrum	Bahnhofstrasse 10	8340	Hinwil
0182	ZH	2016	PR-REG CH3	HMO	hmo8400.SCM	Sanacare Gruppenpraxis	Rudolfstrasse 13	8400	Winterthur
0182	ZH	2016	PR-REG CH3	HMO	hmo8400G	Santémed Gesundheitszentrum	Gertrudstrasse 1	8400	Winterthur
0182	ZH	2016	PR-REG CH3	HMO	hmo8610	Santémed Gesundheitszentrum	Brunnackerstrasse 3	8610	Uster
0182	ZH	2016	PR-REG CH3	HMO	hmo8620	santémed Gesundheitszentrum	Eichstrasse 4	8620	Wetzikon
0194	AG	2016	PR-REG CH0	HMO	hmo5018	Medix Praxis	Bläuenstrasse 8 B	5018	Erlinsbach
0194	AG	2016	PR-REG CH0	HMO	hmo5033	Medix Praxis	Aarauerstrasse 42	5033	Buchs
0194	AG	2016	PR-REG CH0	HMO	hmo5034	Medix Praxis	Alte Gasse 8	5034	Suhr
0194	AG	2016	PR-REG CH0	HMO	hmo5036	Medix Praxis	Aarauerstrasse 51	5036	Oberentfelden
0194	AG	2016	PR-REG CH0	HMO	hmo5400	Partnerpraxis ifa Baden	Kreuzweg 3	5400	Baden
0194	AG	2016	PR-REG CH0	HMO	hmo5405	Argomed Ärzte AG	Täfernstrasse 16	5405	Baden
0194	AG	2016	PR-REG CH0	HMO	hmo5700D	Ärztenetzwerk DOXnet (Argomed)	Bahnhofstrasse 64	5600	Lenzburg
0194	AG	2016	PR-REG CH0	HMO	hmo5707	Medix Praxis Brestenberg	Brestenbergstrasse 21	5707	Seengen
0194	BE	2016	PR-REG CH1	HMO	hmo2502	Medix Praxis	Schmiedengasse 1	2502	Biel/Bienne
0194	BE	2016	PR-REG CH1	HMO	hmo2502D	AN Biel-Seeland, Dr. Med. H-U Dettwiler	Dufourstrasse 66a	2502	Biel/Bienne
0194	BE	2016	PR-REG CH1	HMO	hmo2502H	Medix Praxis Dr. Haeni	Unterer Quai 92	2502	Biel/Bienne
0194	BE	2016	PR-REG CH1	HMO	hmo2502K	Medix Praxis Dr. Klopfenstein	Murtenstrasse 14	2502	Biel/Bienne
0194	BE	2016	PR-REG CH1	HMO	hmo2502M	Mednet Biel - Dr. Christof Käch	Murtenstrasse 18	2502	Biel/Bienne
0194	BE	2016	PR-REG CH1	HMO	hmo2502O	Medix Praxis Dr. Overhage	Gueterstrasse 27	2502	Biel/Bienne
0194	BE	2016	PR-REG CH1	HMO	hmo2502P	Medix Praxis Dr. Egloff Peter	H. Hugistrasse 10	2502	Biel/Bienne
0194	BE	2016	PR-REG CH1	HMO	hmo2502S	Medix Praxis Dr. Egloff Stefan	Heideweg 41	2502	Biel/Bienne
0194	BE	2016	PR-REG CH1	HMO	hmo2504	Medplace Biel-Bözingen	Bözigerstrasse 140	2504	Biel/Bienne
0194	BE	2016	PR-REG CH1	HMO	hmo3000AN	MediX Ärztenetz Bern	Bubenbergplatz 11	3000	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3007	Medix Praxis Brunnhof	Brunnhofweg 41	3007	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3007B	Medix Praxis Dr. Hug	Mayweg 5	3007	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3007BM	Medix Praxis Brunnmatt	Brunnmattstrasse 63	3007	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3011	Medix Praxis Dr. Mainka	Theaterplatz 2	3011	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3011B10L	Localmed AG	Bubenbergplatz 10	3011	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3011B11	Medix Praxis Bubenberg	Bubenbergplatz 11	3011	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3011M	MediX Bern (Medsolution)	Bubenbergplatz 8	3011	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3012	Medix Praxis Brueckfeld	Neubrückstrasse 92	3012	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3012F	Medix Kinderarztpraxis	Frohbergweg 3	3012	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3012K	Medix Kinderarztpraxis	Falkenhöheweg 3	3012	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3012M	Mednet Bern - Dr. Amato Giani	Gesellschaftstrasse 30	3012	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3014	Medix Praxis Dr. Hartmann	Rodtmattstrasse 83	3014	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3015	Medix Praxis Egghölzli	Weltpoststrasse 16	3015	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3018	Medix Praxis Fellergut	Mühledorfstrasse 1	3018	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3018O	Medix Praxis Dr. Oswald	Heimstrasse 25	3018	Bern
0194	BE	2016	PR-REG CH1	HMO	hmo3032	Medix Praxis Hinterkappelen	Dorfstrasse 1	3032	Hinterkappelen
0194	BE	2016	PR-REG CH1	HMO	hmo3038	Medix Praxis Kirchlindach	Südhang 1	3038	Kirchlindach
0194	BE	2016	PR-REG CH1	HMO	hmo3043	Ärztenetz Doxnet, Dr. Med. Markus Schmid	Ahornweg 5	3043	Uettligen
0194	BE	2016	PR-REG CH1	HMO	hmo3047	Medix Praxis Bremgarten	Kalchackerstrasse 106	3047	Bremgarten
0194	BE	2016	PR-REG CH1	HMO	hmo3047A	Ärztenetz Doxnet, Dr. Med. Vinzenz Hebeisen	Aeschenbrunnmattstrasse 9	3047	Bremgarten
0194	BE	2016	PR-REG CH1	HMO	hmo3052	Medix Praxis Dr. Cordey & Hartmann	Kirchlindachstrasse 7	3052	Zollikofen
0194	BE	2016	PR-REG CH1	HMO	hmo3052G	Ärztenetz Grauholz, Dr. Med. Markus Strebel	Lüftenweg 1	3052	Zollikofen
0194	BE	2016	PR-REG CH1	HMO	hmo3065	Medix Praxis Bolligen	Dorfmaerit 16/12	3065	Bolligen
0194	BE	2016	PR-REG CH1	HMO	hmo3072	Medix Praxis Dr. Oertle	Lötschenstrasse 23	3072	Ostermundigen
0194	BE	2016	PR-REG CH2	HMO	hmo2513	Medix Praxis Dr. Kraus	Chlyne Twann 22	2513	Twann
0194	BE	2016	PR-REG CH2	HMO	hmo2560	Medix Praxis Dr. Haenggli	Birkenweg 11	2560	Nidau
0194	BE	2016	PR-REG CH2	HMO	hmo3029	Medix Praxis Dr. Dürst	Ringstrasse 11	3629	Kiesen
0194	BE	2016	PR-REG CH2	HMO	hmo3035	Medix Praxis Dr. Schmid	Brügi 12	3035	Frieswil
0194	BE	2016	PR-REG CH2	HMO	hmo3053	Ärztenetz Grauholz, Dr. Med. Samuel Kohler	Oberdorfstr. 57	3053	Münchenbuchsee
0194	BE	2016	PR-REG CH2	HMO	hmo3110	Medix Praxis Dr. Med. R. Fuhrer AG	Drosselweg 1	3110	Münsingen
0194	BE	2016	PR-REG CH2	HMO	hmo3110M	Medix Praxis Dr. Merky	Gartenstrasse 2	3110	Münsingen
0194	BE	2016	PR-REG CH2	HMO	hmo3116	Medix Praxis Kirchdorf	Winkel	3116	Kirchdorf
0194	BE	2016	PR-REG CH2	HMO	hmo3123	Medix Praxis für Hausarztmedizin Belp	Belpbergstrasse 3	3123	Belp
0194	BE	2016	PR-REG CH2	HMO	hmo3177	Ärztenetz Doxnet, Dr. Med. Pascal Müller	Bösingenstrasse 16	3177	Laupen
0194	BE	2016	PR-REG CH2	HMO	hmo3250	Medix Praxis Dr. Naef	Bahnhofstrasse 11	3250	Lyss
0194	BE	2016	PR-REG CH2	HMO	hmo3267	Medix Praxis Seedorf	Bernstrasse 76	3267	Seedorf
0194	BE	2016	PR-REG CH2	HMO	hmo3270D	Medix Praxis Dr. von Daeniken	Lyss-Strasse 22	3270	Aarberg
0194	BE	2016	PR-REG CH2	HMO	hmo3270G	Medix Praxis Dr. Greisser	Leimernweg 22	3270	Aarberg
0194	BE	2016	PR-REG CH2	HMO	hmo3270H	Medix Praxis Dr. Hänni	Blümlisalpstrasse 2	3270	Aarberg
0194	BE	2016	PR-REG CH2	HMO	hmo3270S	Medix Praxis Dr. Schaerer	Murtenstrasse 11	3270	Aarberg
0194	BE	2016	PR-REG CH2	HMO	hmo3283	Medix Praxis Dr. Glantschnig	Mitteldorf 19	3283	Kallnach
0194	BE	2016	PR-REG CH2	HMO	hmo3315	Medix Praxis Dr. Zundel & Zundel	Bahnhofstrasse 6A	3315	Bätterkinden
0194	BE	2016	PR-REG CH2	HMO	hmo3322	Mednet Bern, c/o PonteNet	Zentrum 32	3322	Urtenen-Schönbühl
0194	BE	2016	PR-REG CH2	HMO	hmo3400	Medix Praxis 15 Ärztegruppe	Bahnhofstrasse 15	3400	Burgdorf
0194	BE	2016	PR-REG CH2	HMO	hmo3412	Medix Praxis Sigristenhaus	Oberdorf 3a	3412	Heimiswil
0194	BE	2016	PR-REG CH2	HMO	hmo3422	Medix Praxis Kirchberg	Schulweg 7	3422	Kirchberg
0194	BE	2016	PR-REG CH2	HMO	hmo3425	Medix Kopigen Choppiger Praxis	Waltersmattstrasse 2	3425	Koppingen
0194	BE	2016	PR-REG CH2	HMO	hmo3506G	Medix Praxis Dr. Galliker	Neuhausweg 7	3506	Grosshöchstetten
0194	BE	2016	PR-REG CH2	HMO	hmo3507	Medix Praxis Dr. Abbuehl	Rohrstrasse 51	3507	Biglen
0194	BE	2016	PR-REG CH2	HMO	hmo3512	Medix Praxis Walkringen	Hauptstrasse 14	3512	Walkringen
0194	BE	2016	PR-REG CH2	HMO	hmo3532	Medix Praxis Dr. Mueller	Oberthalstrasse 14	3532	Zäziwil
0194	BE	2016	PR-REG CH2	HMO	hmo3600	Igomed (Geschäftsstelle)	Goldiwilstrasse 36a	3600	Thun
0194	BE	2016	PR-REG CH2	HMO	hmo3661	Medix Praxis Dr. Buehler	Winkel	3116	Kirchdorf
0194	BE	2016	PR-REG CH3	HMO	hmo3550	AN Emmental	Lindenstrasse 7	3550	Langnau I. E.
0194	BE	2016	PR-REG CH3	HMO	hmo3800	Medix Praxis Dr. Enezian	Untere Gasse 13	3800	Interlaken
0194	BE	2016	PR-REG CH3	HMO	hmo3800U	Medix Unterseen	Hauptstrasse 43	3800	Unterseen
0194	BE	2016	PR-REG CH3	HMO	hmo3812	Beodocs, Dr. Med. Th. Michel	Lehngasse 47	3812	Wilderswil
0194	BE	2016	PR-REG CH3	HMO	hmo4950	Medix Praxis Dr. Meli	Schultheissenstrasse 10	4950	Huttwil
0194	BL	2016	PR-REG CH1	HMO	hmo4416	Ärztenetz Nordwest AG, c/o Dr. Suter	Tannenstr. 1	4416	Bubendorf
0194	BL	2016	PR-REG CH2	HMO	hmo4416	Ärztenetz Nordwest AG, c/o Dr. Suter	Tannenstr. 1	4416	Bubendorf
0194	BS	2016	PR-REG CH0	HMO	hmo4051	Medix toujours	Sternengasse 18	4051	Basel
0194	FR	2016	PR-REG CH1	HMO	hmo3280	Medix Praxis Murten	Meylandstrasse 36	3280	Murten
0194	FR	2016	PR-REG CH2	HMO	hmo3280	Medix Praxis Murten	Meylandstrasse 36	3280	Murten
0194	GR	2016	PR-REG CH1	HMO	hmo7000	Ärztenetzwerk Grisomed AG	St. Martinsplatz 8	7000	Chur
0194	GR	2016	PR-REG CH1	HMO	hmo7000B	Grisomed AG - Dr. Christian Eggenberger	Belmontstrasse 1	7000	Chur
0194	GR	2016	PR-REG CH1	HMO	hmo7002G	Grisomed (Geschäftsstelle)	Tittwierstrasse 29	7002	Chur
0194	GR	2016	PR-REG CH2	HMO	hmo7000	Ärztenetzwerk Grisomed AG	St. Martinsplatz 8	7000	Chur
0194	GR	2016	PR-REG CH3	HMO	hmo7000	Ärztenetzwerk Grisomed AG	St. Martinsplatz 8	7000	Chur
0194	LU	2016	PR-REG CH1	HMO	hmo6003L	LuMed AG, c/o Pilatus Praxis	Hallwilerweg 2	6003	Luzern
0194	LU	2016	PR-REG CH1	HMO	hmo6003W	Medplace AG - Aargau, Herr Paul Flückiger	Winkelriedstrasse 35	6003	Luzern
0194	LU	2016	PR-REG CH1	HMO	hmo6004S	Monvia Gesundheitszentrum Luzern	Spitalstrasse 40	6004	Luzern
0194	LU	2016	PR-REG CH1	HMO	hmo6004W	Medplace Bern - Dr. Christoph Braschler	Winkelriedstrasse 35	6004	Luzern
0194	LU	2016	PR-REG CH1	HMO	hmo6045	HMO LuMed Aerztenetz Luzern		6002	Luzern
0194	LU	2016	PR-REG CH2	HMO	hmo6045	HMO LuMed Aerztenetz Luzern		6002	Luzern
0194	LU	2016	PR-REG CH3	HMO	hmo6034	Monvia Gesundheitszentrum Inwil	Hauptstrasse 35	6034	Inwil
0194	LU	2016	PR-REG CH3	HMO	hmo6045	HMO LuMed Aerztenetz Luzern		6002	Luzern
0194	LU	2016	PR-REG CH3	HMO	hmo6280	Monvia Gesundheitszentrum Hochdorf	Brauiplatz 4	6280	Hochdorf
0194	SG	2016	PR-REG CH1	HMO	hmo9015	EastCare AG	Ikarusstrasse 9	9015	St. Gallen - Winkeln
0194	SG	2016	PR-REG CH2	HMO	hmo7310	Pizol Care	Grossfeldstrasse 1	7310	Bad Ragaz
0194	SG	2016	PR-REG CH2	HMO	hmo7323	PizolCare AG - Dr. Urs Keller	Büntenstrasse 6	7323	Wangs
0194	SG	2016	PR-REG CH2	HMO	hmo8880	Pizol Care	Badstubenstrasse 10	8880	Walenstadt
0194	SG	2016	PR-REG CH2	HMO	hmo8887	Pizolcare AG	Flurstrasse 14	8887	Mels
0194	SG	2016	PR-REG CH2	HMO	hmo9470	Pizol Care	Bahnhofstrasse 43	9470	Buchs
0194	SG	2016	PR-REG CH2	HMO	hmo9478	Pizol Care	Spicher 7	9478	Azmoos
0194	SG	2016	PR-REG CH3	HMO	hmo9450	Rhymed	Bahnhofstrasse 21a	9450	Altstätten
0194	SG	2016	PR-REG CH3	HMO	hmo9472D	Pizol Care	Dorfstrasse 6	9472	Grabs
0194	SG	2016	PR-REG CH3	HMO	hmo9472L	Pizol Care	Lindenweg 2	9472	Grabs
0194	SH	2016	PR-REG CH1	HMO	hmo8200	HV Schaffhausen	Steighalde 8	8200	Schaffhausen
0194	SH	2016	PR-REG CH2	HMO	hmo8200	HV Schaffhausen	Steighalde 8	8200	Schaffhausen
0194	SO	2016	PR-REG CH0	HMO	hmo4500	Hareso	Niklaus-Konrad-Str. 26	4500	Solothurn
0194	SO	2016	PR-REG CH0	HMO	hmo4500S	Medplace Solothurn	Schaalgasse 16	4500	Solothurn
0194	SO	2016	PR-REG CH0	HMO	hmo4600F	Monvia Gesundheitszentrum Olten	Froburgstrasse 4	4600	Olten
0194	SO	2016	PR-REG CH0	HMO	hmo4622	Anro	Bahnhofstr. 5	4622	Egerkingen
0194	SO	2016	PR-REG CH0	HMO	hmo4652	Anro AG - Dr. Judith Husi	Oltnerstrasse 9	4652	Winznau
0194	SO	2016	PR-REG CH0	HMO	hmo4710	Medplace Balsthal	Goldstrasse 11	4710	Balsthal
0194	SZ	2016	PR-REG CH0	HMO	hmo6430	Sanacare Gruppenpraxis	Oberer Steisteg 18/20	6430	Schwyz
